message_key	topic_id	evidence_chunk_count	spans
1120986925:1073	221	1	"[{""chunk_id"":1,""start_char"":375,""end_char"":559,""source_start_char"":374,""source_end_char"":558}]"
1120986925:10730	8	1	"[{""chunk_id"":4,""start_char"":465,""end_char"":576,""source_start_char"":473,""source_end_char"":584}]"
1120986925:10730	16	2	"[{""chunk_id"":3,""start_char"":376,""end_char"":463,""source_start_char"":385,""source_end_char"":472},{""chunk_id"":5,""start_char"":578,""end_char"":759,""source_start_char"":585,""source_end_char"":766}]"
1120986925:10730	85	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":116,""source_start_char"":0,""source_end_char"":116}]"
1120986925:10730	113	1	"[{""chunk_id"":6,""start_char"":761,""end_char"":905,""source_start_char"":767,""source_end_char"":911}]"
1120986925:10730	164	1	"[{""chunk_id"":7,""start_char"":907,""end_char"":1050,""source_start_char"":912,""source_end_char"":1055}]"
1120986925:10733	58	1	"[{""chunk_id"":2,""start_char"":1466,""end_char"":1785,""source_start_char"":1464,""source_end_char"":1783}]"
1120986925:10733	88	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":875,""source_start_char"":0,""source_end_char"":875},{""chunk_id"":3,""start_char"":1787,""end_char"":2570,""source_start_char"":1784,""source_end_char"":2567}]"
1120986925:10741	5	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":944,""source_start_char"":0,""source_end_char"":944}]"
1120986925:10741	164	1	"[{""chunk_id"":1,""start_char"":946,""end_char"":1089,""source_start_char"":945,""source_end_char"":1088}]"
1120986925:10750	21	1	"[{""chunk_id"":6,""start_char"":1533,""end_char"":1834,""source_start_char"":1527,""source_end_char"":1828}]"
1120986925:10750	39	1	"[{""chunk_id"":1,""start_char"":112,""end_char"":587,""source_start_char"":111,""source_end_char"":586}]"
1120986925:10750	111	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":110,""source_start_char"":0,""source_end_char"":110}]"
1120986925:10750	259	2	"[{""chunk_id"":7,""start_char"":1836,""end_char"":1976,""source_start_char"":1829,""source_end_char"":1969},{""chunk_id"":8,""start_char"":1978,""end_char"":2315,""source_start_char"":1970,""source_end_char"":2307}]"
1120986925:10755	5	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":828,""source_start_char"":0,""source_end_char"":828}]"
1120986925:10755	8	1	"[{""chunk_id"":10,""start_char"":2315,""end_char"":2852,""source_start_char"":2335,""source_end_char"":2872}]"
1120986925:10755	31	1	"[{""chunk_id"":6,""start_char"":1206,""end_char"":1275,""source_start_char"":1230,""source_end_char"":1299}]"
1120986925:10755	36	1	"[{""chunk_id"":7,""start_char"":1277,""end_char"":1346,""source_start_char"":1300,""source_end_char"":1369}]"
1120986925:10755	113	1	"[{""chunk_id"":3,""start_char"":915,""end_char"":1059,""source_start_char"":931,""source_end_char"":1075}]"
1120986925:10755	164	1	"[{""chunk_id"":4,""start_char"":1061,""end_char"":1204,""source_start_char"":1076,""source_end_char"":1219}]"
1120986925:10760	79	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":841,""source_start_char"":0,""source_end_char"":841},{""chunk_id"":4,""start_char"":1521,""end_char"":2382,""source_start_char"":1517,""source_end_char"":2378}]"
1120986925:10786	150	1	"[{""chunk_id"":2,""start_char"":1244,""end_char"":1339,""source_start_char"":1242,""source_end_char"":1337}]"
1120986925:10789	48	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":911,""source_start_char"":0,""source_end_char"":911}]"
1120986925:10789	66	1	"[{""chunk_id"":1,""start_char"":913,""end_char"":1838,""source_start_char"":912,""source_end_char"":1837}]"
1120986925:10806	2	2	"[{""chunk_id"":1,""start_char"":736,""end_char"":1660,""source_start_char"":735,""source_end_char"":1659},{""chunk_id"":2,""start_char"":1662,""end_char"":1937,""source_start_char"":1660,""source_end_char"":1935}]"
1120986925:10806	88	1	"[{""chunk_id"":4,""start_char"":2734,""end_char"":3060,""source_start_char"":2730,""source_end_char"":3056}]"
1120986925:10806	115	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":734,""source_start_char"":0,""source_end_char"":734}]"
1120986925:10813	105	1	"[{""chunk_id"":2,""start_char"":1249,""end_char"":2051,""source_start_char"":1247,""source_end_char"":2049}]"
1120986925:10813	164	1	"[{""chunk_id"":1,""start_char"":1104,""end_char"":1247,""source_start_char"":1103,""source_end_char"":1246}]"
1120986925:10817	7	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":675,""source_start_char"":0,""source_end_char"":675},{""chunk_id"":6,""start_char"":1338,""end_char"":1769,""source_start_char"":1332,""source_end_char"":1763},{""chunk_id"":8,""start_char"":1816,""end_char"":2298,""source_start_char"":1808,""source_end_char"":2290}]"
1120986925:10817	65	1	"[{""chunk_id"":9,""start_char"":2300,""end_char"":2339,""source_start_char"":2291,""source_end_char"":2330}]"
1120986925:10817	74	1	"[{""chunk_id"":7,""start_char"":1771,""end_char"":1814,""source_start_char"":1764,""source_end_char"":1807}]"
1120986925:10817	87	1	"[{""chunk_id"":13,""start_char"":3149,""end_char"":3347,""source_start_char"":3136,""source_end_char"":3334}]"
1120986925:10817	167	3	"[{""chunk_id"":1,""start_char"":677,""end_char"":1025,""source_start_char"":676,""source_end_char"":1024},{""chunk_id"":11,""start_char"":2572,""end_char"":2898,""source_start_char"":2561,""source_end_char"":2887},{""chunk_id"":12,""start_char"":2900,""end_char"":3147,""source_start_char"":2888,""source_end_char"":3135}]"
1120986925:10820	1	3	"[{""chunk_id"":7,""start_char"":1037,""end_char"":1325,""source_start_char"":1030,""source_end_char"":1318},{""chunk_id"":13,""start_char"":2726,""end_char"":3173,""source_start_char"":2725,""source_end_char"":3172},{""chunk_id"":15,""start_char"":3287,""end_char"":3531,""source_start_char"":3284,""source_end_char"":3528}]"
1120986925:10820	14	1	"[{""chunk_id"":4,""start_char"":565,""end_char"":707,""source_start_char"":561,""source_end_char"":703}]"
1120986925:10820	23	1	"[{""chunk_id"":5,""start_char"":709,""end_char"":893,""source_start_char"":704,""source_end_char"":888}]"
1120986925:10820	33	1	"[{""chunk_id"":14,""start_char"":3175,""end_char"":3285,""source_start_char"":3173,""source_end_char"":3283}]"
1120986925:10820	113	1	"[{""chunk_id"":8,""start_char"":1327,""end_char"":1471,""source_start_char"":1319,""source_end_char"":1463}]"
1120986925:10820	126	1	"[{""chunk_id"":3,""start_char"":471,""end_char"":563,""source_start_char"":468,""source_end_char"":560}]"
1120986925:10820	164	1	"[{""chunk_id"":9,""start_char"":1473,""end_char"":1616,""source_start_char"":1464,""source_end_char"":1607}]"
1120986925:10820	220	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":87,""source_start_char"":0,""source_end_char"":87}]"
1120986925:10859	5	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":791,""source_start_char"":0,""source_end_char"":791}]"
1120986925:10859	50	1	"[{""chunk_id"":3,""start_char"":2818,""end_char"":2902,""source_start_char"":2815,""source_end_char"":2899}]"
1120986925:10859	164	1	"[{""chunk_id"":1,""start_char"":793,""end_char"":936,""source_start_char"":792,""source_end_char"":935}]"
1120986925:10908	5	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":736,""source_start_char"":0,""source_end_char"":736}]"
1120986925:10916	5	1	"[{""chunk_id"":4,""start_char"":1803,""end_char"":1850,""source_start_char"":1798,""source_end_char"":1845}]"
1120986925:10916	71	1	"[{""chunk_id"":1,""start_char"":819,""end_char"":1144,""source_start_char"":818,""source_end_char"":1143}]"
1120986925:10916	202	1	"[{""chunk_id"":2,""start_char"":1146,""end_char"":1414,""source_start_char"":1144,""source_end_char"":1412}]"
1120986925:10918	25	1	"[{""chunk_id"":1,""start_char"":326,""end_char"":507,""source_start_char"":325,""source_end_char"":506}]"
1120986925:10918	109	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":324,""source_start_char"":0,""source_end_char"":324}]"
1120986925:10921	14	1	"[{""chunk_id"":15,""start_char"":3448,""end_char"":3790,""source_start_char"":3445,""source_end_char"":3787}]"
1120986925:10921	65	1	"[{""chunk_id"":11,""start_char"":2808,""end_char"":2869,""source_start_char"":2809,""source_end_char"":2870}]"
1120986925:10921	113	1	"[{""chunk_id"":5,""start_char"":1262,""end_char"":1406,""source_start_char"":1257,""source_end_char"":1401}]"
1120986925:10921	161	1	"[{""chunk_id"":10,""start_char"":2690,""end_char"":2806,""source_start_char"":2692,""source_end_char"":2808}]"
1120986925:10921	164	1	"[{""chunk_id"":6,""start_char"":1408,""end_char"":1551,""source_start_char"":1402,""source_end_char"":1545}]"
1120986925:10934	5	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":1016,""source_start_char"":0,""source_end_char"":1016}]"
1120986925:10934	164	1	"[{""chunk_id"":1,""start_char"":1018,""end_char"":1161,""source_start_char"":1017,""source_end_char"":1160}]"
1120986925:10951	46	1	"[{""chunk_id"":8,""start_char"":2594,""end_char"":2917,""source_start_char"":2599,""source_end_char"":2922}]"
1120986925:10951	68	1	"[{""chunk_id"":4,""start_char"":1877,""end_char"":2195,""source_start_char"":1873,""source_end_char"":2191}]"
1120986925:10951	90	1	"[{""chunk_id"":2,""start_char"":999,""end_char"":1187,""source_start_char"":997,""source_end_char"":1185}]"
1120986925:10958	5	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":1223,""source_start_char"":0,""source_end_char"":1223}]"
1120986925:10958	50	1	"[{""chunk_id"":3,""start_char"":2637,""end_char"":2721,""source_start_char"":2634,""source_end_char"":2718}]"
1120986925:10958	164	1	"[{""chunk_id"":1,""start_char"":1225,""end_char"":1368,""source_start_char"":1224,""source_end_char"":1367}]"
1120986925:10972	1	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":446,""source_start_char"":0,""source_end_char"":446},{""chunk_id"":1,""start_char"":448,""end_char"":1345,""source_start_char"":447,""source_end_char"":1344}]"
1120986925:10972	52	1	"[{""chunk_id"":2,""start_char"":1347,""end_char"":1438,""source_start_char"":1345,""source_end_char"":1436}]"
1120986925:10983	0	1	"[{""chunk_id"":2,""start_char"":1329,""end_char"":1400,""source_start_char"":1327,""source_end_char"":1398}]"
1120986925:10983	73	1	"[{""chunk_id"":1,""start_char"":931,""end_char"":1327,""source_start_char"":930,""source_end_char"":1326}]"
1120986925:10986	5	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":515,""source_start_char"":0,""source_end_char"":515}]"
1120986925:10986	16	1	"[{""chunk_id"":3,""start_char"":1279,""end_char"":1360,""source_start_char"":1276,""source_end_char"":1357}]"
1120986925:10986	72	1	"[{""chunk_id"":5,""start_char"":1634,""end_char"":2317,""source_start_char"":1629,""source_end_char"":2312}]"
1120986925:10994	5	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":1442,""source_start_char"":0,""source_end_char"":1442}]"
1120986925:10994	164	1	"[{""chunk_id"":1,""start_char"":1444,""end_char"":1587,""source_start_char"":1443,""source_end_char"":1586}]"
1120986925:11015	45	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":863,""source_start_char"":0,""source_end_char"":863},{""chunk_id"":1,""start_char"":865,""end_char"":1305,""source_start_char"":864,""source_end_char"":1304},{""chunk_id"":2,""start_char"":1307,""end_char"":2060,""source_start_char"":1305,""source_end_char"":2058}]"
1120986925:1102	19	1	"[{""chunk_id"":5,""start_char"":547,""end_char"":793,""source_start_char"":542,""source_end_char"":788}]"
1120986925:1102	62	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":187,""source_start_char"":0,""source_end_char"":187}]"
1120986925:1102	115	1	"[{""chunk_id"":13,""start_char"":2043,""end_char"":2974,""source_start_char"":2041,""source_end_char"":2972}]"
1120986925:1102	188	2	"[{""chunk_id"":4,""start_char"":396,""end_char"":545,""source_start_char"":392,""source_end_char"":541},{""chunk_id"":8,""start_char"":1293,""end_char"":1582,""source_start_char"":1296,""source_end_char"":1585}]"
1120986925:11044	1	2	"[{""chunk_id"":5,""start_char"":487,""end_char"":646,""source_start_char"":482,""source_end_char"":641},{""chunk_id"":16,""start_char"":2355,""end_char"":2661,""source_start_char"":2353,""source_end_char"":2659}]"
1120986925:11044	11	1	"[{""chunk_id"":12,""start_char"":1702,""end_char"":1764,""source_start_char"":1704,""source_end_char"":1766}]"
1120986925:11044	55	1	"[{""chunk_id"":13,""start_char"":1766,""end_char"":1794,""source_start_char"":1767,""source_end_char"":1795}]"
1120986925:11044	113	1	"[{""chunk_id"":7,""start_char"":1235,""end_char"":1379,""source_start_char"":1228,""source_end_char"":1372}]"
1120986925:11044	134	2	"[{""chunk_id"":4,""start_char"":367,""end_char"":485,""source_start_char"":363,""source_end_char"":481},{""chunk_id"":15,""start_char"":2263,""end_char"":2353,""source_start_char"":2262,""source_end_char"":2352}]"
1120986925:11044	143	1	"[{""chunk_id"":11,""start_char"":1552,""end_char"":1700,""source_start_char"":1555,""source_end_char"":1703}]"
1120986925:11044	159	1	"[{""chunk_id"":3,""start_char"":300,""end_char"":365,""source_start_char"":297,""source_end_char"":362}]"
1120986925:11044	164	1	"[{""chunk_id"":8,""start_char"":1381,""end_char"":1524,""source_start_char"":1373,""source_end_char"":1516}]"
1120986925:11044	220	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":83,""source_start_char"":0,""source_end_char"":83}]"
1120986925:11060	73	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":933,""source_start_char"":0,""source_end_char"":933},{""chunk_id"":1,""start_char"":935,""end_char"":1733,""source_start_char"":934,""source_end_char"":1732}]"
1120986925:1108	1	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":446,""source_start_char"":0,""source_end_char"":446},{""chunk_id"":2,""start_char"":448,""end_char"":928,""source_start_char"":457,""source_end_char"":937}]"
1120986925:11085	23	1	"[{""chunk_id"":5,""start_char"":516,""end_char"":544,""source_start_char"":511,""source_end_char"":539}]"
1120986925:11085	141	1	"[{""chunk_id"":13,""start_char"":1745,""end_char"":2142,""source_start_char"":1732,""source_end_char"":2129}]"
1120986925:11085	201	1	"[{""chunk_id"":9,""start_char"":935,""end_char"":1131,""source_start_char"":926,""source_end_char"":1122}]"
1120986925:11085	220	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":85,""source_start_char"":0,""source_end_char"":85}]"
1120986925:11085	243	1	"[{""chunk_id"":2,""start_char"":242,""end_char"":336,""source_start_char"":240,""source_end_char"":334}]"
1120986925:11104	112	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":933,""source_start_char"":0,""source_end_char"":933}]"
1120986925:11117	143	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":407,""source_start_char"":0,""source_end_char"":407}]"
1120986925:11117	145	1	"[{""chunk_id"":1,""start_char"":409,""end_char"":550,""source_start_char"":408,""source_end_char"":549}]"
1120986925:11132	71	1	"[{""chunk_id"":1,""start_char"":835,""end_char"":1382,""source_start_char"":834,""source_end_char"":1381}]"
1120986925:11134	2	4	"[{""chunk_id"":0,""start_char"":0,""end_char"":410,""source_start_char"":0,""source_end_char"":410},{""chunk_id"":1,""start_char"":412,""end_char"":681,""source_start_char"":411,""source_end_char"":680},{""chunk_id"":2,""start_char"":683,""end_char"":1582,""source_start_char"":681,""source_end_char"":1580},{""chunk_id"":3,""start_char"":1584,""end_char"":2395,""source_start_char"":1581,""source_end_char"":2392}]"
1120986925:11134	11	1	"[{""chunk_id"":4,""start_char"":2397,""end_char"":2924,""source_start_char"":2393,""source_end_char"":2920}]"
1120986925:11182	180	1	"[{""chunk_id"":2,""start_char"":800,""end_char"":1527,""source_start_char"":813,""source_end_char"":1540}]"
1120986925:11193	68	1	"[{""chunk_id"":1,""start_char"":943,""end_char"":1883,""source_start_char"":942,""source_end_char"":1882}]"
1120986925:11193	91	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":941,""source_start_char"":0,""source_end_char"":941}]"
1120986925:11208	11	1	"[{""chunk_id"":15,""start_char"":2859,""end_char"":3156,""source_start_char"":2863,""source_end_char"":3160}]"
1120986925:11208	43	1	"[{""chunk_id"":9,""start_char"":2451,""end_char"":2502,""source_start_char"":2450,""source_end_char"":2501}]"
1120986925:11208	65	1	"[{""chunk_id"":23,""start_char"":3962,""end_char"":4141,""source_start_char"":3969,""source_end_char"":4148}]"
1120986925:11208	79	1	"[{""chunk_id"":1,""start_char"":1028,""end_char"":1099,""source_start_char"":1027,""source_end_char"":1098}]"
1120986925:11208	89	1	"[{""chunk_id"":12,""start_char"":2681,""end_char"":2797,""source_start_char"":2677,""source_end_char"":2793}]"
1120986925:11208	102	1	"[{""chunk_id"":21,""start_char"":3699,""end_char"":3757,""source_start_char"":3708,""source_end_char"":3766}]"
1120986925:11208	113	1	"[{""chunk_id"":3,""start_char"":1203,""end_char"":1329,""source_start_char"":1200,""source_end_char"":1326}]"
1120986925:11208	164	1	"[{""chunk_id"":4,""start_char"":1331,""end_char"":1474,""source_start_char"":1327,""source_end_char"":1470}]"
1120986925:11208	272	1	"[{""chunk_id"":24,""start_char"":4143,""end_char"":4235,""source_start_char"":4149,""source_end_char"":4241}]"
